,data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
340,1/15/21 0:00,0.259246,0.276244,0.321595,0.473923,0,0.305045
341,1/15/21 1:00,0.23932,0.277949,0.29756,0.460742,0,0.316811
342,1/15/21 2:00,0.24014,0.277984,0.306721,0.454839,0,0.31115
343,1/15/21 3:00,0.268313,0.315378,0.324725,0.424727,0,0.368553
344,1/15/21 4:00,0.307779,0.339245,0,0.394087,0,0.352566
345,1/15/21 5:00,0.282973,0.33765,0.322955,0.394292,0,0.317579
346,1/15/21 6:00,0.279695,0.334956,0.295744,0.412732,0,0.317015
347,1/15/21 7:00,0.279522,0.367591,0.280258,0.403116,0,0.328894
348,1/15/21 8:00,0.33357,0.405871,0.360704,0.368816,0,0.344935
349,1/15/21 9:00,0.268458,0.285482,0.269701,0.368245,0,0.292951
350,1/15/21 10:00,0.25345,0.281896,0.310777,0.413006,0,0.315432
351,1/15/21 11:00,0.253078,0.269404,0.32138,0.373316,0,0.291178
352,1/15/21 12:00,0.269978,0.278925,0.35419,0.358522,0,0.302163
353,1/15/21 13:00,0.296847,0.28054,0.351473,0.358978,0,0.312198
354,1/15/21 14:00,0.295909,0.276608,0.34385,0.382336,0,0.334421
355,1/15/21 15:00,0.284831,0.268733,0.349501,0.405949,0,0.327745
356,1/15/21 16:00,0.281493,0.314151,0.365489,0.444598,0,0.340013
357,1/15/21 17:00,0.392741,0.453782,0.332611,0.539634,0,0.451288
358,1/15/21 18:00,0.446632,0.501033,0.420822,0.476757,0,0.452172
