data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc
10/18/21 10:00,9.44505,12.2917,6.91574,6.61005,7.59316,7.15296
10/18/21 11:00,7.56419,10.3112,5.46236,5.55079,3.76759,4.5295
10/18/21 12:00,6.35089,9.44593,4.48846,4.53038,9.21354,4.90826
10/18/21 13:00,6.54773,14.3049,4.83738,4.20604,9.11611,5.08118
10/18/21 14:00,6.56397,14.056,4.57053,6.83213,6.08953,5.64186
10/18/21 15:00,8.32808,14.7661,5.74544,6.77134,13.4877,7.24359
10/18/21 16:00,8.93792,13.2245,4.59028,6.88282,7.16897,5.35417
10/18/21 17:00,10.3143,7.76082,3.33879,8.21594,9.32831,7.72571
10/18/21 18:00,18.6161,10.8583,3.25211,17.0284,13.5171,15.4763
10/18/21 19:00,28.7178,11.887,4.73577,37.3189,14.3165,15.23
10/18/21 20:00,21.3572,16.8594,6.6919,38.6026,14.038,19.4838
10/18/21 21:00,19.2364,24.5984,13.501,35.6882,23.0592,19.2068
10/18/21 22:00,16.9329,16.2031,15.9505,27.4121,28.8949,14.288
10/18/21 23:00,14.3617,24.7471,14.0808,27.6991,29.3002,10.7308
10/19/21 0:00,13.9597,25.3262,15.1102,18.453,25.3471,9.68842
10/19/21 1:00,12.1286,27.5709,62.325,16.0683,19.8531,10.3768
10/19/21 2:00,14.9643,25.3633,66.3786,33.2416,14.8006,11.0169
10/19/21 3:00,18.1581,26.5773,54.8764,19.6771,7.90477,12.2794
10/19/21 4:00,26.5196,29.2089,62.7839,16.1873,10.6976,13.3347
10/19/21 5:00,25.2797,26.6153,40.8954,11.8172,13.5776,16.3591
10/19/21 6:00,23.9602,26.0456,23.132,9.61446,12.9467,19.8746
10/19/21 7:00,20.3479,20.6576,14.3619,21.5296,12.6031,20.881
10/19/21 8:00,17.0222,18.6299,15.2494,26.0739,14.6496,16.9206
10/19/21 9:00,15.5232,16.5809,14.3431,17.4366,11.2985,14.0255
10/19/21 10:00,17.2794,16.6512,19.2257,15.8647,15.2292,16.2487
10/19/21 11:00,17.9211,17.8855,19.1592,26.4053,16.7501,16.541
10/19/21 12:00,21.1856,21.7177,24.5648,26.8136,17.9731,20.0142
10/19/21 13:00,25.644,26.547,31.5888,19.8899,21.0236,25.7621
10/19/21 14:00,29.3329,31.5545,27.1672,22.2204,24.904,28.6214
10/19/21 15:00,33.2605,35.0841,27.7349,24.6339,30.4079,31.9361
10/19/21 16:00,34.0724,35.3632,27.6001,30.9539,32.2609,31.1872
10/19/21 17:00,30.2319,33.6399,25.6227,46.1068,28.5887,28.2497
10/19/21 18:00,31.6094,34.3847,26.6352,29.4505,25.4169,24.432
10/19/21 19:00,30.8791,35.3757,45.2384,28.9425,26.2328,24.4992
10/19/21 20:00,28.3517,31.5811,47.276,24.9192,25.3118,25.5657
10/19/21 21:00,25.7746,29.4147,37.7354,26.845,23.3477,23.1191
10/19/21 22:00,25.9826,29.2749,42.7166,25.3025,23.1193,22.6383
10/19/21 23:00,25.4013,27.3833,35.7077,21.935,21.4454,22.3789
10/20/21 0:00,23.0484,25.5595,37.3202,27.0493,20.8548,21.6848
10/20/21 1:00,22.0616,24.0557,35.2796,23.4397,18.2711,19.9158
10/20/21 2:00,18.8184,20.6931,21.4585,17.2492,17.7394,18.0552
10/20/21 3:00,17.0043,19.1421,15.2836,16.6733,16.8686,16.7947
10/20/21 4:00,14.0209,14.7161,12.3992,14.1958,14.1131,13.9538
10/20/21 5:00,14.7666,15.8772,12.9698,14.4317,14.9189,14.3562
10/20/21 6:00,15.1148,16.5489,13.324,16.7537,16.0931,15.1269
10/20/21 7:00,14.6305,15.419,12.7624,16.0075,16.0385,14.7727
10/20/21 8:00,14.4978,14.9757,12.0999,15.6854,16.0038,15.6042
10/20/21 9:00,17.502,19.6411,13.0207,15.8089,20.6282,15.9042
10/20/21 10:00,18.525,19.507,14.1144,17.0174,20.999,17.591
10/20/21 11:00,19.0339,20.4901,13.8717,18.2055,20.3925,17.7877
10/20/21 12:00,17.3415,18.9281,14.2939,14.9213,16.64,15.9461
10/20/21 13:00,18.0119,23.4155,14.2981,16.3093,22.6591,17.6231
10/20/21 14:00,21.3741,23.9237,14.7701,17.6398,23.17,19.3826
10/20/21 15:00,21.1603,23.0897,15.6975,17.5529,23.0734,18.4526
10/20/21 16:00,19.872,20.6701,15.0341,19.0207,21.0649,18.4063
10/20/21 17:00,18.3029,19.7706,13.7565,18.7548,19.6334,17.9479
10/20/21 18:00,15.6867,17.0523,11.686,17.4357,16.7679,14.8647
10/20/21 19:00,15.1908,16.349,11.5851,13.5162,10.9476,13.1657
10/20/21 20:00,13.6509,15.5693,10.1117,11.2732,10.5254,12.9965
10/20/21 21:00,12.9768,14.02,9.34169,11.5603,10.6601,12.4152
10/20/21 22:00,12.7385,13.638,8.80779,11.2057,10.6342,12.2142
10/20/21 23:00,13.1146,13.11,9.16987,10.8451,10.5502,12.1973
10/21/21 0:00,12.8473,12.0694,8.86879,10.7426,10.6884,12.354
10/21/21 1:00,11.9318,11.6599,8.61621,10.3173,11.0481,11.5414
10/21/21 2:00,11.8311,11.9224,8.42398,10.0463,10.377,11.1477
10/21/21 3:00,11.9419,12.0573,8.91883,9.7277,10.1205,11.2366
10/21/21 4:00,11.7856,12.7481,8.92563,9.88526,10.9072,11.1315
10/21/21 5:00,11.7848,13.44,9.37615,11.6691,11.8172,11.5146
10/21/21 6:00,12.8326,14.3404,10.0648,13.4515,11.7018,11.88
10/21/21 7:00,14.2757,16.482,12.5344,12.5118,14.18,12.9228
10/21/21 8:00,14.175,17.6213,13.7089,12.6845,14.4958,14.045
10/21/21 9:00,15.2138,17.6962,13.9707,11.4334,13.938,14.1967
10/21/21 10:00,-1,18.1561,17.8333,13.6944,18.4155,13.6437
10/21/21 11:00,-1,21.3109,16.6529,12.2204,12.9143,13.7663
10/21/21 12:00,-1,11.7323,8.91883,9.96579,12.8695,10.3217
10/21/21 13:00,-1,13.8436,9.3869,9.96492,14.374,10.2645
10/21/21 14:00,-1,36.9748,20.4923,10.4653,10.6531,14.379
10/21/21 15:00,15.3971,13.1394,11.2948,17.8309,20.5171,16.1265
10/21/21 16:00,8.93967,9.79704,7.12838,4.88895,5.11629,9.33994
10/21/21 17:00,5.21197,6.23326,5.12836,4.27889,2.88915,3.7632
10/21/21 18:00,4.62913,5.29251,3.40155,4.49878,3.07195,4.75245
10/21/21 19:00,5.62101,5.27078,4.09127,4.73709,3.30741,5.21285
10/21/21 20:00,5.28592,4.82355,3.82684,4.75004,3.78821,4.92779
10/21/21 21:00,5.13099,5.42702,3.45663,4.53345,3.68003,5.37458
10/21/21 22:00,5.24949,5.26551,3.99778,4.10992,3.55407,5.50954
10/21/21 23:00,4.97256,5.73403,4.05133,3.69539,3.1922,4.58524
10/22/21 0:00,2.79742,3.49767,2.29753,2.75726,2.46979,2.61221
10/22/21 1:00,3.94665,3.79304,2.64776,2.56393,2.93765,3.56438
10/22/21 2:00,3.77505,3.30609,2.84702,2.71908,2.80576,3.56109
10/22/21 3:00,3.05132,2.9642,2.27602,2.78645,2.3796,2.80049
10/22/21 4:00,3.64689,3.8242,2.61419,2.59904,2.54023,3.18496
10/22/21 5:00,3.36249,3.65172,2.39891,2.49788,2.45465,2.97868
10/22/21 6:00,4.62276,5.23326,3.12044,2.58237,2.97759,3.73489
10/22/21 7:00,5.98156,6.77288,4.50733,3.12396,3.01577,4.02039
10/22/21 8:00,6.36032,7.07022,4.79437,4.58063,3.97847,3.47024
10/22/21 9:00,6.01119,6.4154,4.15798,6.10928,5.3116,5.38006
10/22/21 10:00,6.51218,7.48103,3.84944,5.4369,4.38269,5.87381
10/22/21 11:00,7.4999,8.73142,4.42109,4.91506,4.49987,6.31248
10/22/21 12:00,9.40204,11.0147,4.87073,5.39213,5.14416,7.18521
10/22/21 13:00,10.4192,13.5041,5.47464,6.88896,5.93175,8.97983
10/22/21 14:00,7.32039,9.72133,4.51918,6.7077,4.54925,6.09853
10/22/21 15:00,5.55672,7.19597,3.75398,11.144,4.75267,4.88368
10/22/21 16:00,6.48584,6.81369,3.62736,6.52161,4.20977,5.23918
10/22/21 17:00,4.76123,6.38819,3.73248,5.03729,3.90847,4.45116
10/22/21 18:00,4.43162,7.06891,3.32189,6.2337,3.74389,4.09456
10/22/21 19:00,5.32828,7.34321,3.29578,6.48606,4.59445,4.21767
10/22/21 20:00,6.69958,8.30197,4.57141,7.51679,4.84747,5.89664
10/22/21 21:00,4.60455,4.79656,3.69802,5.54969,3.66554,5.09128
10/22/21 22:00,5.1694,5.83014,3.67718,4.44611,4.68508,5.59402
10/22/21 23:00,4.72919,5.16391,3.22995,3.54748,3.138,4.27758
10/23/21 0:00,3.79524,4.15929,2.94489,3.80116,3.58984,4.13274
10/23/21 1:00,3.90869,3.71646,2.95959,3.56636,4.1255,4.04606
10/23/21 2:00,4.12001,4.09917,3.00984,3.94599,4.03246,4.32146
10/23/21 3:00,4.41868,4.37062,3.03464,4.12177,3.94599,4.44545
10/23/21 4:00,4.02324,3.79348,3.01445,3.84373,3.76232,4.41209
10/23/21 5:00,4.12374,3.53739,3.07414,3.67476,4.69957,3.85427
10/23/21 6:00,3.93349,4.30193,3.12571,3.31729,4.07832,4.64953
10/23/21 7:00,4.02214,4.2846,2.95871,3.85361,3.76978,4.07854
10/23/21 8:00,5.46828,5.66293,4.03816,4.81477,5.46016,5.12902
10/23/21 9:00,6.56616,6.94602,4.24949,5.79459,6.3307,6.13298
10/23/21 10:00,7.62301,8.66427,4.18212,4.32541,6.27452,8.10008
10/23/21 11:00,6.14285,5.95962,3.63394,3.14041,3.30039,4.83079
10/23/21 12:00,5.03663,5.35922,3.07107,2.74498,3.18452,4.60981
10/23/21 13:00,4.88917,4.18453,3.00765,2.68836,3.31948,3.66357
10/23/21 14:00,4.96268,3.92208,2.6234,2.90012,3.09521,3.81323
10/23/21 15:00,4.26682,4.87512,2.84482,3.78382,3.85866,3.76254
10/23/21 16:00,4.75136,7.41322,2.95279,3.85602,4.41034,4.85559
10/23/21 17:00,5.982,8.3768,3.04605,4.24707,5.63264,5.71933
10/23/21 18:00,13.157,8.91356,4.23259,5.68619,8.04017,12.9764
10/23/21 19:00,9.61666,8.77992,4.57821,6.36317,10.9219,9.46436
10/23/21 20:00,16.428,15.4486,5.05002,9.96821,12.3202,10.18
10/23/21 21:00,17.6029,30.3438,10.1115,10.1262,12.799,12.4826
10/23/21 22:00,15.1493,26.9378,13.0834,10.686,15.5046,19.4401
10/23/21 23:00,14.78,23.6227,12.1921,7.46523,17.0424,16.5487
10/24/21 0:00,11.447,20.1844,8.9592,5.83475,14.0104,13.8497
10/24/21 1:00,9.9151,16.1618,7.81941,4.75157,16.6485,11.914
10/24/21 2:00,9.06936,14.6909,7.43933,3.59748,20.4561,11.5355
10/24/21 3:00,9.16746,13.171,7.25741,3.99616,17.0176,9.35728
10/24/21 4:00,10.6812,12.3369,7.42638,4.28811,13.8824,8.68665
10/24/21 5:00,8.73713,11.7242,7.72329,4.49937,10.9509,8.56442
10/24/21 6:00,8.06387,11.2645,8.12904,4.42767,13.128,7.65965
10/24/21 7:00,8.67327,17.2691,25.7357,4.28959,18.3734,7.28396
10/24/21 8:00,8.7165,12.659,15.821,15.3186,21.1118,7.93089
10/24/21 9:00,8.95064,13.2403,8.56376,12.8369,15.3371,9.03447
10/24/21 10:00,12.4571,14.2691,8.04939,9.88482,19.782,11.4488
10/24/21 11:00,13.3593,12.4108,8.63091,9.49838,11.2162,12.0077
10/24/21 12:00,12.3397,9.96865,8.5506,7.11784,8.44856,10.7913
10/24/21 13:00,9.79463,9.33665,5.86174,6.4725,8.64979,9.25392
10/24/21 14:00,8.54862,10.174,5.08667,7.3897,9.44944,8.68446
10/24/21 15:00,7.73953,8.25808,4.81565,10.7608,7.19026,7.72834
10/24/21 16:00,7.95656,9.34345,5.01886,12.9004,10.6423,8.03073
10/24/21 17:00,14.9213,20.2588,10.1398,42.5769,12.1256,10.6568
10/24/21 18:00,20.4324,32.6526,20.2237,44.4792,24.7039,25.046
10/24/21 19:00,30.6682,39.6913,28.6934,46.0038,40.2638,21.5342
10/24/21 20:00,27.9036,34.1541,51.989,42.6445,43.0159,18.2474
10/24/21 21:00,30.5543,38.4743,43.1596,43.7472,38.3913,15.4192
10/24/21 22:00,36.9364,40.2838,39.2417,60.3391,30.1352,14.9674
10/24/21 23:00,37.038,37.6162,37.9735,32.2682,27.2769,19.5621
10/25/21 0:00,35.341,33.3733,39.7284,21.6771,21.2463,24.6299
10/25/21 1:00,26.1217,31.7055,36.7534,17.0813,16.5248,21.4399
10/25/21 2:00,26.6807,32.1892,31.4648,15.9527,15.893,23.6949
10/25/21 3:00,26.599,31.1852,28.6572,19.0316,16.7295,24.9769
10/25/21 4:00,28.5203,28.3579,28.1937,22.7317,20.7636,24.8235
10/25/21 5:00,27.675,27.9214,27.3662,23.4199,21.8821,25.5347
10/25/21 6:00,27.8176,29.4156,27.3482,22.274,22.0524,26.6655
10/25/21 7:00,28.3388,29.637,25.7689,25.1328,24.655,29.6855
10/25/21 8:00,27.6868,32.8837,27.9484,30.6461,24.1722,28.7406
10/25/21 9:00,26.94,30.6467,23.434,31.8533,24.1614,28.7706
10/25/21 10:00,25.4847,28.1501,21.0807,22.127,21.0521,25.7976
10/25/21 11:00,23.3929,26.4483,20.8603,19.379,20.8184,21.4397
10/25/21 12:00,21.9213,23.8213,24.1987,16.8394,17.8425,20.5404
10/25/21 13:00,19.0697,20.0997,17.7098,17.9468,23.5929,18.7449
10/25/21 14:00,18.1767,19.5981,15.7629,19.9136,21.1592,17.9413
10/25/21 15:00,20.1094,22.565,16.0075,17.7547,27.9656,19.915
10/25/21 16:00,23.8472,27.3596,17.9566,22.361,25.5045,16.9152
10/25/21 17:00,25.3725,32.079,23.6859,28.8252,25.7844,21.6029
10/25/21 18:00,31.614,40.97,25.931,34.6764,24.821,26.4709
10/25/21 19:00,37.7624,49.0987,38.4435,53.0682,26.5275,31.7608
10/25/21 20:00,46.254,37.7944,56.5014,27.8687,27.3197,35.1126
10/25/21 21:00,39.4712,41.9075,59.9519,29.6376,27.504,25.1467
10/25/21 22:00,40.4863,39.7062,50.9073,28.1278,28.1792,27.2791
10/25/21 23:00,45.1682,43.4366,45.7216,33.2893,30.2918,24.5428
10/26/21 0:00,40.9737,44.4089,46.1125,31.3529,30.2622,29.411
10/26/21 1:00,39.2072,41.6751,38.6847,44.2143,24.6947,42.5
10/26/21 2:00,34.9638,35.6869,34.5861,34.3568,23.125,39.5469
10/26/21 3:00,33.2157,33.9322,45.5981,24.6381,23.4983,33.5997
10/26/21 4:00,32.8187,34.7874,41.3839,21.4043,25.7065,31.8839
10/26/21 5:00,36.144,37.1626,37.6402,21.1068,27.5937,31.8541
10/26/21 6:00,38.2603,37.0472,30.1595,19.6971,26.5487,31.075
10/26/21 7:00,33.4935,46.0888,45.5441,20.3988,34.8827,22.9464
10/26/21 8:00,24.3159,38.0648,63.5629,20.7535,32.1445,23.3591
10/26/21 9:00,21.0282,46.2163,48.4206,20.3152,34.9451,22.0649
10/26/21 10:00,18.0569,36.2811,42.1328,17.2057,30.2813,21.2735
10/26/21 11:00,19.0888,23.6848,33.1396,14.365,29.4291,21.3831
10/26/21 12:00,21.29,24.6725,19.1625,15.5892,25.3732,22.2808
10/26/21 13:00,23.3644,27.883,16.7912,17.1822,24.2738,23.1004
10/26/21 14:00,23.0184,25.9762,17.4561,19.4569,20.0043,22.1957
10/26/21 15:00,22.0734,23.3372,17.8105,21.9129,23.8977,21.452
10/26/21 16:00,21.7936,24.4919,18.4412,20.5761,21.5703,20.726
10/26/21 17:00,19.1311,20.6473,16.2068,20.7453,19.0079,19.6622
10/26/21 18:00,22.8527,24.6789,18.2105,23.1304,19.0112,23.2248
10/26/21 19:00,24.1193,25.6859,19.8788,22.9822,20.5212,23.5209
10/26/21 20:00,22.6468,25.4147,18.0501,19.8404,18.7345,20.9626
10/26/21 21:00,19.9334,23.2872,15.2373,18.0757,18.2277,19.1743
10/26/21 22:00,21.0796,23.8031,15.7036,18.5335,19.2785,20.3179
10/26/21 23:00,23.4384,25.7564,18.4524,19.1175,20.7211,22.6808
10/27/21 0:00,24.8588,24.5093,19.8678,18.2856,20.3018,21.8652
10/27/21 1:00,22.6282,23.3791,18.4802,18.1947,20.3036,21.8395
10/27/21 2:00,21.1544,21.577,16.8901,17.9762,20.1533,20.3141
10/27/21 3:00,20.6435,21.069,17.1677,17.2983,21.2814,19.9286
10/27/21 4:00,20.4004,21.0247,16.5763,16.9822,19.8422,19.6707
10/27/21 5:00,23.4101,24.4842,17.0539,17.0656,21.8373,20.3767
10/27/21 6:00,22.7658,26.4641,18.4458,19.1622,21.9463,20.3207
10/27/21 7:00,22.1845,25.7276,23.1292,21.0076,22.6134,23.9817
10/27/21 8:00,22.6773,24.3357,18.2171,24.8191,28.6648,24.6183
10/27/21 9:00,23.5555,25.1127,18.8746,22.4101,21.0564,20.3918
10/27/21 10:00,21.1423,23.753,17.5695,20.7743,20.3302,20.7989
10/27/21 11:00,20.1155,21.0592,13.4313,19.6598,15.9088,16.498
10/27/21 12:00,14.3679,18.62,10.1001,13.7913,12.7931,12.3439
10/27/21 13:00,13.2311,15.0852,8.97895,14.0268,14.0893,13.4253
10/27/21 14:00,16.9235,18.3385,12.2373,15.9687,17.6006,16.9869
10/27/21 15:00,19.7473,20.9571,14.5915,16.3564,17.3362,18.7537
10/27/21 16:00,19.0398,21.0846,14.0003,13.5388,13.8336,16.758
10/27/21 17:00,16.232,19.5116,11.8776,10.909,12.1234,15.0462
10/27/21 18:00,15.4997,17.3295,10.8785,10.09,10.6375,13.7986
10/27/21 19:00,14.2882,15.0455,10.2061,9.82822,10.0956,11.7082
10/27/21 20:00,13.1616,13.4929,9.54205,9.17945,9.02824,11.0707
10/27/21 21:00,9.46195,9.39129,7.17117,6.96155,6.5064,8.50122
10/27/21 22:00,6.84968,7.41695,5.29426,5.74696,5.99453,5.97564
10/27/21 23:00,7.40685,7.32522,5.66863,6.7496,7.87664,7.19531
10/28/21 0:00,8.90873,8.46282,6.66952,7.70056,8.72354,8.18391
10/28/21 1:00,9.02372,8.73427,6.68576,7.73696,8.84719,8.49179
10/28/21 2:00,9.5607,9.51264,7.16151,7.50631,9.23148,9.0145
10/28/21 3:00,9.6397,9.61271,6.78297,7.07028,9.64582,9.0382
10/28/21 4:00,10.9346,10.7387,7.87646,8.16881,11.0649,10.0255
10/28/21 5:00,11.6538,13.4102,8.52887,8.79736,12.2345,10.5513
10/28/21 6:00,13.1822,15.7569,16.1069,10.1777,11.9062,11.9584
10/28/21 7:00,14.5228,17.4815,13.6953,11.426,13.0307,13.2546
10/28/21 8:00,16.9514,19.575,13.5037,13.9929,19.1808,17.0774
10/28/21 9:00,20.4688,22.8621,18.2112,15.4304,22.7497,17.1787
10/28/21 10:00,19.5334,21.4427,15.1835,16.8539,25.3115,18.6393
10/28/21 11:00,20.2516,22.057,14.3358,16.8062,21.4578,18.4669
10/28/21 12:00,19.9237,22.3365,15.5643,17.8874,22.237,18.5535
10/28/21 13:00,18.7664,22.0807,16.1816,17.3305,19.8222,17.2873
10/28/21 14:00,18.2858,19.5347,14.9044,19.1789,31.0878,16.2118
10/28/21 15:00,16.2399,18.5467,13.318,17.6177,27.3372,15.6202
10/28/21 16:00,16.9496,19.1366,12.7091,16.8751,26.7845,14.6926
10/28/21 17:00,20.6716,24.6872,16.164,32.0332,26.0277,16.9566
10/28/21 18:00,26.3206,31.3079,37.5998,30.8024,30.742,23.8661
10/28/21 19:00,30.4042,38.3803,38.7295,32.7424,29.3747,33.5348
10/28/21 20:00,37.0803,35.3836,45.4928,34.1673,32.2247,33.3454
10/28/21 21:00,36.3474,39.3189,44.7414,38.4062,35.8959,36.7854
10/28/21 22:00,38.8636,46.0113,43.286,36.4984,33.4577,40.5085
10/28/21 23:00,42.7982,42.7021,42.8899,31.9822,33.7566,34.4922
10/29/21 0:00,34.0035,38.1063,45.809,30.8234,29.6899,33.0018
10/29/21 1:00,33.4211,35.5925,42.0117,29.8182,29.0774,31.025
10/29/21 2:00,34.124,36.7668,37.3994,32.9139,28.1707,32.3921
10/29/21 3:00,34.7703,35.943,32.9302,31.4726,27.2101,33.9114
10/29/21 4:00,35.8256,36.9092,40.0742,29.9449,24.6194,34.6388
10/29/21 5:00,37.9346,39.5537,36.4181,28.3715,26.3572,35.2375
10/29/21 6:00,40.3283,43.4618,38.8096,31.4463,33.5796,38.1925
10/29/21 7:00,42.5248,45.2202,35.3628,35.3301,39.474,41.2963
10/29/21 8:00,46.4928,49.7864,43.6371,37.7432,45.1062,45.8757
10/29/21 9:00,49.1173,53.2764,42.7828,41.5935,51.0167,44.7238
10/29/21 10:00,42.0944,47.5342,46.7181,37.8222,142.162,45.0249
10/29/21 11:00,39.3775,43.8206,39.0011,37.565,54.7785,41.026
10/29/21 12:00,37.0009,40.8348,39.009,33.5938,43.7527,39.4137
10/29/21 13:00,38.4157,37.5263,32.5905,30.945,39.4517,37.9318
10/29/21 14:00,34.379,37.9996,32.5927,33.5361,62.2674,-1
10/29/21 15:00,35.0619,39.8227,33.6616,31.845,66.323,41.1
10/29/21 16:00,40.2101,44.7008,42.6371,32.4366,43.2945,49.8
10/29/21 17:00,41.8642,46.2336,42.7877,38.372,39.9926,50.3
10/29/21 18:00,43.9593,46.9077,42.3922,42.9156,40.5168,54.9
10/29/21 19:00,46.1524,51.9916,43.9336,47.6031,40.623,52.2
10/29/21 20:00,48.0192,54.892,51.443,40.9296,38.5382,50.7
10/29/21 21:00,51.6732,54.0125,57.321,41.1866,38.1927,52.4
10/29/21 22:00,57.1604,57.352,63.7319,43.2487,40.8363,53.8
10/29/21 23:00,57.0478,62.0648,57.8247,39.9329,44.0347,56.5
10/30/21 0:00,52.5874,63.1611,73.457,71.7219,43.7922,56.9
10/30/21 1:00,50.6137,57.8642,65.2232,63.7875,40.9632,54
10/30/21 2:00,49.6969,53.8075,52.0296,45.7185,41.4617,53.5
10/30/21 3:00,49.8369,53.005,54.1303,43.9648,41.7053,56.7
10/30/21 4:00,53.5461,55.1661,44.5922,39.7408,39.0461,54.4
10/30/21 5:00,48.8094,49.1182,43.7249,38.2677,35.0066,54.6
10/30/21 6:00,43.0501,44.7447,34.2427,34.4017,35.3102,52.7
10/30/21 7:00,40.1811,43.7883,33.4011,35.6607,35.2152,49.8
10/30/21 8:00,39.5414,42.6751,31.8073,54.4923,35.9027,51
10/30/21 9:00,39.3305,42.0865,31.4016,39.4709,33.3534,48.3
10/30/21 10:00,39.7488,40.4736,32.2809,39.747,39.1217,48.8
10/30/21 11:00,36.5862,37.1038,40.8489,37.086,32.1294,45.3
10/30/21 12:00,34.5236,35.8477,38.7242,38.7986,31.7139,41.8
10/30/21 13:00,35.1058,35.7551,32.0105,36.7557,30.5249,43.9
10/30/21 14:00,35.347,36.3173,30.781,35.5039,29.7139,44.1
10/30/21 15:00,39.2107,43.2516,32.7779,35.4745,32.8531,49.2
10/30/21 16:00,41.1034,45.0633,44.3716,37.8494,54.6054,56.9
10/30/21 17:00,42.5401,42.787,67.1684,40.428,37.0345,58.7
10/30/21 18:00,41.606,45.3067,62.1556,41.287,38.9124,57.6
10/30/21 19:00,43.995,47.5617,45.6802,40.1337,34.2406,50
10/30/21 20:00,41.0174,45.1035,55.061,40.0994,33.6783,50
10/30/21 21:00,42.0198,46.9082,54.7213,38.0013,35.281,52.1
10/30/21 22:00,50.4406,74.9075,40.4501,42.8035,33.815,65.6
10/30/21 23:00,55.7941,73.5167,38.5682,43.7938,32.033,55.7
10/31/21 0:00,38.273,60.8374,37.995,43.6755,31.4787,56.3
10/31/21 1:00,38.9399,35.0485,37.0156,33.76,27.2754,51
10/31/21 2:00,40.248,33.5927,45.0666,29.0459,27.3202,54
10/31/21 3:00,29.4641,31.2414,29.4564,25.4205,26.71,36.3
10/31/21 4:00,29.3629,31.2144,33.4178,26.0166,27.2635,33.9
10/31/21 5:00,28.5012,30.0809,57.5703,26.1642,27.6025,35.5
10/31/21 6:00,29.0408,29.9543,28.4667,26.9707,27.6749,34.4
10/31/21 7:00,31.0588,30.3384,35.4558,29.905,27.9535,35.8
10/31/21 8:00,30.7893,30.784,31.2791,28.6799,27.4813,39.3
10/31/21 9:00,29.9699,29.8198,38.5467,26.7474,27.3665,34
10/31/21 10:00,29.9052,30.8235,42.3468,22.4419,26.2523,31.3
10/31/21 11:00,25.8281,31.1058,39.9814,21.3315,30.9829,30.6
10/31/21 12:00,20.9529,25.9615,40.7876,22.0306,31.3007,27.7
10/31/21 13:00,22.2979,26.6592,47.5248,20.8002,21.9382,23.9
10/31/21 14:00,23.7585,26.0421,34.467,16.5682,26.8699,24
10/31/21 15:00,25.7869,29.6598,27.2764,16.563,30.0386,27.5
10/31/21 16:00,31.0634,32.6298,38.9902,20.9979,52.5857,35.7
10/31/21 17:00,34.1573,37.9015,54.3989,37.7612,30.975,40.5
10/31/21 18:00,35.4569,42.4001,50.2729,39.3921,34.9558,40.8
10/31/21 19:00,42.7795,50.6488,65.6329,37.7721,36.1305,49.3
10/31/21 20:00,46.8656,56.1755,47.6479,49.4027,32.6432,48.8
10/31/21 21:00,45.2191,48.9892,62.9342,35.137,31.9201,48.8
10/31/21 22:00,42.6676,48.7375,52.4061,30.6501,31.9859,45.1
10/31/21 23:00,42.3633,49.2112,43.4739,30.427,31.9319,44.9
11/1/21 0:00,38.9265,45.6773,36.8945,28.8886,30.7156,42.9
11/1/21 1:00,39.2759,42.0969,36.2954,26.351,27.0687,41.7
11/1/21 2:00,35.5341,40.2274,45.1478,31.3476,28.245,41.5
11/1/21 3:00,32.9886,35.4644,47.4616,31.6095,27.9013,38.7
11/1/21 4:00,30.9282,32.048,35.147,30.639,29.1079,38
11/1/21 5:00,31.0886,32.4683,32.9278,30.088,32.0636,39.1
11/1/21 6:00,31.8817,33.2807,33.0097,30.1256,31.7463,39.2
11/1/21 7:00,33.4461,34.781,31.2067,30.4919,31.6862,39.9
11/1/21 8:00,34.0369,35.8602,33.7002,33.3746,32.3385,40
11/1/21 9:00,34.4927,35.5815,33.2949,30.6228,33.8437,40
11/1/21 10:00,33.4367,34.1979,33.2008,29.5544,36.007,38.1
11/1/21 11:00,30.0175,31.2146,29.4046,27.299,34.8312,34.8
11/1/21 12:00,27.3348,29.8044,26.2464,25.3284,30.8157,33.2
11/1/21 13:00,25.5527,28.118,25.5273,23.4309,27.8044,32.5
11/1/21 14:00,25.9023,27.4562,24.6027,23.1451,25.5169,32
11/1/21 15:00,25.5299,28.6851,23.552,22.7708,25.1345,32.1
11/1/21 16:00,28.9607,30.6936,26.9738,23.8556,26.0633,33.6
11/1/21 17:00,33.8335,38.1376,35.6998,48.8255,27.4437,36.8
11/1/21 18:00,40.2267,40.3766,42.9316,34.5525,30.941,45.1
11/1/21 19:00,38.3964,41.2625,39.1168,39.3779,34.5732,42.9
11/1/21 20:00,39.557,40.0995,38.3051,35.5867,32.155,46
11/1/21 21:00,35.8469,36.1536,31.5036,34.2393,31.6083,41.7
11/1/21 22:00,37.9735,37.3406,28.8183,32.3987,31.4985,42.7
11/1/21 23:00,36.7479,35.3873,28.6772,45.8275,30.695,42.6
11/2/21 0:00,38.1126,36.2028,37.6305,53.8598,31.549,43.9
11/2/21 1:00,37.4227,37.4802,43.8105,37.2821,31.4524,43.1
11/2/21 2:00,36.7747,39.1778,38.2103,33.6873,31.8166,42.9
11/2/21 3:00,34.3816,37.1756,49.2156,33.6446,33.5527,42.8
11/2/21 4:00,33.1742,33.7803,30.5942,32.3929,32.5895,41.8
