data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/8/21 0:00,0.606192,0.758598,0.577008,0.715172,-1,0.571835,0.645761
1/8/21 1:00,0.744777,0.803886,0.710807,0.719705,-1,0.537225,0.7032799999999999
1/8/21 2:00,0.80164,0.933642,0.692552,0.716557,-1,0.54436,0.7377502
1/8/21 3:00,0.718163,0.859647,0.640035,0.714407,-1,0.516963,0.689843
1/8/21 4:00,0.660384,0.698014,0.314566,0.69619,-1,0.514072,0.5766452
1/8/21 5:00,0.648101,0.626748,0.523641,0.657929,-1,0.499854,0.5912546000000001
1/8/21 6:00,0.660484,0.568928,0.477204,0.599774,-1,0.502206,0.5617192
1/8/21 7:00,0.594003,0.600029,0.441218,0.579933,-1,0.489666,0.5409698000000001
1/8/21 8:00,0.615056,0.599933,0.43454,0.755225,-1,0.531389,0.5872286
1/8/21 9:00,0.602735,0.505789,0.44049,0.675645,-1,0.553254,0.5555825999999999
1/8/21 10:00,0.573783,0.494579,0.424645,0.663049,-1,0.57985,0.5471812
1/8/21 11:00,0.606741,0.553101,0.441138,0.600339,-1,0.561042,0.5524722
1/8/21 12:00,0.57484,0.551122,0.468048,0.560569,-1,0.526659,0.5362476
1/8/21 13:00,0.57426,0.552666,0.449274,0.470441,-1,-1,0.40932820000000003
1/8/21 14:00,0.575021,0.568435,0.455093,0.503106,-1,-1,0.420331
1/8/21 15:00,0.573788,0.580612,0.487762,0.485306,-1,0.337084,0.49291039999999997
1/8/21 16:00,0.571873,0.639782,0.485352,0.640699,-1,-1,0.4675412
1/8/21 17:00,0.621614,0.660266,0.526555,0.677039,-1,0.503772,0.5978492
1/8/21 18:00,0.61404,0.646674,0.645672,0.786784,-1,0.551968,0.6490276
1/8/21 19:00,0.667709,0.876583,0.650906,0.919874,-1,0.58394,0.7398024000000001
1/8/21 20:00,0.708633,0.854495,0.728542,0.965312,-1,0.559374,0.7632711999999999
1/8/21 21:00,0.664144,1.01142,0.650365,1.01543,-1,0.571602,0.7825922
1/8/21 22:00,0.646994,0.909904,0.598657,0.824043,-1,0.57058,0.7100356
1/8/21 23:00,0.625878,0.760332,0.570945,0.788144,-1,0.545974,0.6582546
1/9/21 0:00,0.602045,0.601035,0.470392,0.577725,-1,0.585486,0.5673366
1/9/21 1:00,0.666538,0.575692,0.545089,0.56508,-1,0.562729,0.5830256
